word,word_feature_264,word_feature_35,word_feature_292,word_feature_20,word_feature_12,word_feature_284,word_feature_165,word_feature_266,word_feature_139,word_feature_157,word_feature_281,word_feature_56,word_feature_294,word_feature_193,word_feature_162,word_feature_119,word_feature_118,word_feature_299,word_feature_236,word_feature_231,word_feature_221,word_feature_289,word_feature_223,word_feature_222,word_feature_163,word_feature_140,word_feature_11,word_feature_108,word_feature_42,word_feature_248,word_feature_16,word_feature_125,word_feature_152,word_feature_44,word_feature_107,word_feature_258,word_feature_275,word_feature_52,word_feature_124,word_feature_72,word_feature_195,word_feature_290,word_feature_297,word_feature_121,word_feature_126,word_feature_142,word_feature_155,word_feature_237,word_feature_138,word_feature_96,word_feature_296,word_feature_128,word_feature_235,word_feature_150,word_feature_242,word_feature_175,word_feature_33,word_feature_230,word_feature_254,word_feature_257,word_feature_76,word_feature_220,word_feature_226,word_feature_159,word_feature_212,word_feature_213,word_feature_172,word_feature_26,word_feature_168,word_feature_143,word_feature_67,word_feature_280,word_feature_190,word_feature_130,word_feature_80,word_feature_27,word_feature_86,word_feature_244,word_feature_63,word_feature_94,word_feature_300,word_feature_129,word_feature_277,word_feature_205,word_feature_176,word_feature_239,word_feature_291,word_feature_188,word_feature_65,word_feature_232,word_feature_214,word_feature_7,word_feature_110,word_feature_100,word_feature_144,word_feature_4,word_feature_167,word_feature_206,word_feature_216,word_feature_171
show,0.04365,-0.22913,0.16895,0.5897,-0.70432,-0.076063,-0.1761,-0.26587,-0.10312,0.24914,0.3284,0.3288,-0.29267,-0.43684,-0.17154,-0.23877,-0.36506,0.09559,-0.088694,-0.57264,-0.20564,-0.54486,-0.47515,0.55733,0.14855,0.24267,-0.45345,0.035566,0.30151,-0.29025,0.069981,-0.050208,-0.15649,-0.060643,-0.06855,0.02009,-0.14711,0.1323,-0.75926,-0.029686,0.26322,0.15384,0.27609,-0.042017,-0.007409,-0.14772,0.60647,0.25175,0.11204,0.1569,0.47161,0.007817,0.20389,-0.17334,-0.87137,0.43747,-0.17845,0.24277,0.28836,0.025928,-0.010284,-0.046905,0.60561,0.16695,0.58499,0.097703,-0.6105,0.005446,0.014581,0.010803,0.036085,-0.15745,-0.14209,-0.081058,0.29743,0.2066,-0.31532,0.20667,0.068423,0.52432,0.42781,-0.054501,0.1639,0.42523,-0.33363,0.61449,0.45729,0.12466,-0.6212,0.29518,-0.29161,0.2931,-0.062482,-0.032507,0.22213,0.066929,0.278,-0.18773,-0.35735,0.31371
sign,0.67528,0.272,0.36444,0.31559,-0.24112,-0.32782,-0.33935,0.55956,-0.14445,-0.30257,-0.41985,-0.45217,-0.38352,-0.19184,0.24582,0.69087,-0.28273,-0.35204,-0.17546,0.11135,-0.6061,0.45677,-0.51442,-0.18055,0.1923,0.21684,0.15919,0.037733,0.71246,-0.45568,0.16346,-0.033169,0.68778,-0.25138,-0.13042,-0.12661,-0.39398,0.057724,0.038493,0.076344,-0.49959,0.39566,-0.28824,0.41767,0.42009,-0.040752,0.48529,0.036367,0.047681,0.16881,-0.58538,-0.31162,0.096683,0.084701,-0.75224,-0.55224,-0.054817,0.7291,0.41694,-0.31495,0.048154,0.24628,0.27429,-0.063103,0.31536,-0.21085,0.39191,-0.22011,-0.27224,0.81456,0.090554,0.26636,0.19227,-0.48742,0.71683,-0.26003,-0.084742,0.009687,-0.20773,-0.38096,-0.14047,-0.58862,0.49958,0.009638,-0.26257,0.15829,-0.26767,-0.25401,-0.32341,0.23596,0.15618,-0.71337,0.030298,0.1383,0.42626,-0.13742,-0.19055,0.14144,-0.62185,-0.23343
silly,-0.16652,-0.18584,0.056484,0.31756,-0.20313,-0.40377,0.3114,0.074132,-0.25552,-0.21191,0.000641,0.36754,-0.19049,-0.20211,-0.21429,-0.043296,0.030463,-0.19441,0.001934,-0.20947,0.53094,0.11547,0.036186,-0.43994,-0.47613,-0.59394,0.19863,-0.18228,-0.35381,-0.42609,0.52486,-0.35133,-0.34407,-0.32767,0.043393,0.22243,0.26782,-0.43076,0.31608,0.50299,0.020317,-0.027115,0.56956,-0.2595,-0.34601,-0.45707,-0.64456,-0.062183,0.1139,0.049962,0.41841,-0.19985,0.12278,-0.40874,-0.18678,0.36919,0.3256,0.082288,-0.014869,0.010934,0.30557,0.38438,0.1469,-0.070626,0.21542,-0.1612,-0.50338,-0.1701,0.63959,-0.37795,0.091303,-0.20024,0.51513,0.47796,0.035365,-0.017896,-0.084022,0.1565,0.20758,0.23953,0.38434,0.1539,-0.17293,0.36021,-0.057008,0.14056,-0.054484,-0.15876,-0.30423,-0.037159,-0.23455,-0.046816,0.20654,0.28435,-0.43014,-0.094138,0.16681,0.33611,-0.52037,0.16627
sin,0.061521,1.0028,-0.28483,-0.16657,0.16856,-0.4532,0.016765,0.93789,-0.27083,-0.2366,0.19726,0.29742,0.80793,-0.010476,-0.10693,0.53425,-0.6915,0.29356,0.21943,-0.30743,-0.52304,0.44015,-0.02285,0.22517,0.022803,-0.075824,0.020393,0.51558,-0.65201,-0.14989,-0.17807,-0.48189,-0.20267,-0.44637,-0.66447,0.73914,-0.64566,0.33139,0.026954,0.39034,0.095219,0.29793,0.091999,0.54612,-0.42826,-0.48759,-0.26186,-0.064608,0.30436,-0.054816,-0.049157,-0.56358,0.49622,-0.072302,-0.26126,0.15236,-0.28266,-0.47562,0.45121,0.28417,-0.079719,0.071627,0.30615,0.3968,-0.56153,-0.37564,-0.25663,0.085413,-0.027862,0.20011,-0.27284,0.19001,-0.17695,0.80562,0.33132,0.3474,0.099148,-0.33923,-0.34086,0.10979,-0.25736,-0.11651,-0.31193,-0.050514,0.1651,-0.4689,-0.58021,0.22663,0.084556,0.42398,-0.34817,-0.26201,-0.34319,0.21246,-0.002982,0.13852,-0.2077,0.37514,-0.17499,0.26018
skin,-0.28755,0.16069,-0.23514,0.078485,-0.61017,0.88945,0.4044,0.8128,0.77984,-0.05003,-0.46045,-0.3584,0.22265,0.17025,-0.20949,0.20806,-0.23947,-0.45986,0.29932,-0.38325,-0.43394,0.40741,-0.49289,-0.046235,-0.056407,0.3816,0.32398,-0.048045,-0.43442,-0.39331,-0.040456,-0.54741,-0.16484,0.50424,-0.25257,0.49006,-0.44428,0.21242,-0.21498,0.14252,0.31978,0.002202,0.35402,-0.22181,-0.3142,0.015201,-0.10458,0.52796,-0.44376,-0.44594,0.23295,0.43193,-0.19564,-0.46926,0.2671,-0.022897,0.45078,-0.12229,-0.30496,-0.36556,-0.49463,0.40313,-0.6981,0.089177,0.34195,0.59939,0.1551,0.086382,0.018549,0.49342,0.58761,0.77301,-0.2157,0.30166,0.007889,0.026774,-0.1166,0.34498,0.32196,-0.053081,-0.22633,0.85551,-0.69576,-0.19559,0.29796,-0.14391,0.20287,0.40228,-0.006276,-0.39688,0.41717,-0.10181,0.43153,-0.082323,0.68179,0.12478,-0.40551,-0.001051,-0.24701,0.18187
smart,0.32756,-0.50778,0.004945,0.38261,-0.005528,-0.024394,0.28468,0.18302,0.27031,0.44463,-0.28905,0.19982,-0.1635,-0.1016,0.002438,-0.26719,0.4005,-0.47772,-0.028629,-0.24497,0.526,0.63028,-0.13224,0.069475,0.23112,0.45228,-0.56062,-0.067305,-0.5085,0.44292,0.23326,0.26936,0.028181,-0.069986,0.12908,0.24477,-0.14403,-0.31822,0.024237,0.17635,-0.14407,0.48239,0.44845,-0.49853,-0.16996,0.20234,-0.024176,0.75183,0.22507,0.22959,0.20345,-0.1678,0.055905,-0.17461,0.090835,0.048741,-0.17089,-0.34305,-0.027933,-0.12481,-0.052566,0.54577,-0.12045,-0.25968,0.062721,-0.05814,0.013756,-0.10331,0.24289,-0.37741,-0.35004,-0.027649,0.66087,-0.29154,0.012574,0.21707,-0.093711,-0.079314,0.055427,0.1209,0.30686,0.062819,-0.091674,0.78129,0.48334,0.10281,0.54988,0.12031,-0.088479,-0.37296,-0.23853,0.3369,0.51702,0.39014,0.053737,0.3409,0.42964,-0.020504,0.24331,0.27908
smiling,-0.23611,-0.72244,0.087804,0.77883,-0.022448,0.032938,0.025634,0.062773,0.042996,-0.43777,-0.17516,-0.77116,-0.45274,-0.66535,0.18117,-0.16231,0.11631,-0.45418,0.097868,-0.74452,-0.15624,0.10425,0.012753,0.35696,-0.53832,0.13002,-0.77491,-0.50161,-0.19889,-0.44574,-0.19925,-0.1339,0.117,-0.036399,-0.074289,-0.72581,-0.25173,-0.22032,-0.12213,0.66624,0.16247,0.24558,0.61175,0.14676,0.02829,-0.04315,-0.49361,-0.64189,0.35147,0.30559,-0.02418,-0.59637,0.13507,-0.11808,0.30336,-0.034096,-0.13658,0.44557,0.063913,-0.05585,0.014732,0.018189,-0.38564,-0.59626,0.13549,0.051725,-0.25567,-0.1769,0.056167,0.31338,-0.68366,0.12998,0.23245,0.33704,0.012136,0.55072,0.065017,0.26821,0.007306,-0.25251,0.45617,0.29758,0.40183,-0.73209,-0.37725,-0.078596,-0.077842,-0.21095,0.30309,0.14468,-0.058171,-0.27899,-0.064313,0.003155,-0.11641,-0.082005,0.047556,-0.32415,0.20804,-0.13107
solution,-0.045833,0.070765,-0.12949,0.53988,-0.2187,0.39786,0.44486,0.99475,0.50181,-0.10763,0.38247,0.14261,-0.25578,0.74481,-0.18747,0.27974,0.28061,0.10294,0.086206,-0.060955,0.16886,0.86123,0.22787,-0.074282,-0.14089,0.64111,-0.21555,-0.048633,-0.26606,0.292,0.13394,0.24576,-0.019,-0.17528,0.054898,0.8595,0.21961,0.39416,-0.12271,0.32441,-0.6853,-0.54956,0.24385,0.18939,-0.18281,0.56824,0.094677,0.28736,0.16012,0.21589,-0.18157,0.039187,-0.30941,0.17526,0.21131,-0.35366,-0.51229,-0.25749,-0.41136,-0.33752,0.32116,0.24774,-0.01578,-0.38332,-0.35081,-0.26424,0.16348,-0.000203,0.14977,-0.28514,-0.47663,-0.31427,-0.31508,0.82924,-0.249,0.47223,-0.027352,-0.67184,0.53087,0.3147,0.32291,0.30083,-0.064056,0.55396,0.62769,0.14528,-0.25523,-0.043409,0.000459,0.065875,0.26289,0.11144,-0.76708,0.55809,-0.072747,-0.55556,0.40981,-0.11134,-0.14771,0.2683
soul,0.10494,0.32377,0.74782,0.36899,-0.25387,0.47992,0.031926,-0.026647,0.062039,0.12548,0.28868,0.4492,0.87955,-0.46191,0.032646,-0.21377,-0.072315,0.34681,0.20005,0.12825,0.29632,0.35811,-0.04714,0.28933,0.16614,-0.11271,0.14416,0.58431,-0.54168,-0.17356,0.102,-0.1978,0.19544,-0.11734,-0.14972,0.37921,0.21679,-0.1753,0.082574,0.50707,0.15302,0.42985,0.021325,0.10186,-0.51397,-0.48765,0.5056,0.21995,0.26364,0.078851,0.2274,-0.022593,-0.276,-0.15849,0.13385,0.042744,-0.078344,-0.83492,-0.1307,-0.17122,-0.37267,-0.07819,0.22971,-0.018064,0.17334,-0.10971,-0.068019,-0.36828,-0.27743,0.10545,0.37243,0.41279,-0.38911,0.38898,-0.009541,-0.17602,0.091186,-0.37319,0.17951,0.11081,0.014934,0.20485,-0.6289,-0.53583,-0.13614,0.22951,0.24347,-0.16148,0.12417,0.66146,0.21703,0.34363,-0.042574,-0.21563,0.62454,0.29447,-0.42247,-0.12736,0.045452,0.032468
sound,-0.39878,-0.082492,-0.39307,-0.15733,-0.39299,0.25748,0.09152,-0.098616,-0.020114,0.22281,0.14188,0.63532,-0.57785,-0.10768,0.045291,-0.22215,0.89414,0.40326,0.098719,0.57586,0.48856,-0.17108,0.50931,0.20655,-0.068639,0.23644,0.26232,-0.17006,-0.47795,-0.2849,0.21379,-0.13885,-0.72436,0.31563,-0.31291,0.56944,0.34238,0.082462,0.41016,-0.073434,0.17619,0.34658,0.22402,0.10627,0.034978,-0.87468,0.060819,0.75655,0.062944,-0.12312,0.24909,0.074847,-0.47859,0.3875,0.12199,0.021899,0.18128,-0.58974,0.14945,-0.061865,-0.40925,-0.19491,-0.30056,-0.12566,0.45882,-0.32732,-0.59158,-0.70198,-0.14669,0.004776,0.19285,0.44231,-0.2085,0.72403,0.071009,-0.49252,0.64413,-0.028416,-0.94657,0.22218,0.66172,0.53331,-0.048842,0.24572,0.09692,0.11798,0.2276,-0.29224,0.29647,0.42284,0.15588,0.00653,0.31947,0.17614,-0.16155,0.068788,-0.33556,0.25032,-0.62483,-0.2045
spoke,0.080035,-0.65917,0.045706,0.1026,0.30958,-0.21499,-0.43737,-0.26874,-0.24347,-0.37489,-0.5872,-0.83417,-0.004507,-0.48133,0.072551,0.24459,0.30186,-0.10852,0.27096,-0.45231,-0.35945,-0.36317,0.23272,-0.34105,-0.097505,0.36773,-0.098548,-0.050444,-0.046964,-0.24889,0.23425,0.18507,0.18369,-0.70047,-0.36304,-0.10007,0.77504,0.16908,0.036907,0.45701,0.50424,0.016652,0.33366,0.19538,0.70167,0.028411,-0.084473,0.27692,-0.05203,-0.060674,-0.32047,-0.17845,-0.015612,0.80219,-0.18377,-0.3513,-0.19022,0.5902,0.21075,-0.062709,0.038472,0.27099,-0.35021,0.01743,-0.16729,-0.50487,0.47215,-0.15645,-0.38446,-0.048275,-0.11121,-0.27785,0.10621,-0.042623,0.13933,0.2858,-0.095378,0.24904,0.32334,-0.053192,0.40074,0.47309,0.50674,-0.080191,-0.59163,-0.38037,-0.42222,0.50672,-0.37514,-0.25288,-0.46704,0.18396,-0.50242,-0.13084,-0.030255,0.23965,-0.38274,-0.65262,-0.24159,-0.028682
star,0.12835,-0.42471,0.21644,0.25809,0.0278,-0.62646,-0.65135,-0.092117,0.040928,-0.31312,-0.33333,0.41092,0.03955,-0.079929,0.47266,0.47489,-0.6336,0.15766,0.46694,-0.09913,0.10921,-0.6937,-0.064805,-0.16166,0.17266,-0.11512,0.003759,-0.33254,0.41946,0.031904,-0.16416,-0.17859,-0.1951,0.31959,-0.090982,0.34255,-0.28487,-0.56669,-0.42182,-0.055343,0.33516,0.018321,-0.36729,0.18329,0.37492,0.25069,0.45729,0.068486,-0.078461,-0.13457,0.013828,-0.23636,0.29202,0.30315,0.19213,-0.055375,-0.071803,0.36278,-0.0107,-0.43203,0.40205,-0.082951,0.56979,-0.035684,0.20193,0.7278,-0.37063,0.34022,0.10527,0.1242,0.27203,0.056708,0.45255,-0.095436,0.006882,-0.31654,-0.052471,0.56214,0.068413,0.37093,-0.72973,-0.090182,0.15641,-0.021534,-0.059627,0.24028,0.85449,0.20941,0.092263,0.070909,-0.45804,-0.078846,0.041702,-0.33852,0.34521,-0.48994,0.099896,-0.25266,0.28137,-0.094767
student,0.65242,-0.28594,-0.28131,0.77682,0.26886,0.20801,0.26983,-0.15344,-0.2668,-0.30043,-0.23186,0.015545,-0.54971,0.038753,0.22442,0.068991,0.20915,0.33738,0.10977,-0.74962,-0.27863,0.069027,-0.51528,0.30999,-0.29624,0.06493,-0.24228,-0.028834,0.84242,0.41916,-0.1278,0.43909,-0.63557,0.19467,-0.29814,-0.59599,0.35592,0.77383,0.083993,-0.35203,0.51241,-0.11973,0.29314,0.5946,-0.51255,-0.051938,0.36054,-0.17778,0.24379,0.28602,-0.53266,-0.50987,0.60116,-0.22897,0.19871,-0.31779,0.76109,0.10791,0.25755,0.21954,-0.38547,-0.072368,-0.21968,-0.23673,-0.20597,-0.23786,-0.09853,0.45302,0.086893,-0.52257,-0.23232,-0.048169,-0.23215,-0.13685,0.17237,0.63198,-0.1306,0.20162,-0.70612,0.20048,0.178,-0.28797,0.3265,0.27923,0.14527,0.46016,-0.32696,0.4322,-0.078863,-0.41707,-0.21208,0.5515,0.22223,0.18552,-0.056747,0.11855,-0.58852,-0.29956,0.20266,-0.28505
stupid,-0.32123,0.009894,-0.17194,0.32979,0.019159,-0.14145,0.04803,0.49922,-0.2093,-0.035325,-0.1542,0.2943,0.21362,-0.19495,-0.21268,0.33166,0.15927,-0.18522,0.19347,-0.30834,0.46599,0.053288,-0.1631,-0.53117,-0.52108,-0.55023,0.25985,-0.40659,-0.46502,-0.3833,0.67536,-0.097599,-0.002552,-0.070183,0.08586,0.13809,0.47273,-0.45941,0.24193,0.63431,-0.17477,0.23697,0.57423,-0.20064,-0.13436,-0.38345,-0.4554,0.3551,0.27781,0.18455,0.050226,-0.24546,0.085478,-0.27297,-0.24748,0.067745,0.56422,-0.02887,0.15862,-0.12398,0.093867,0.66455,0.17931,-0.36176,0.37592,0.082341,-0.14331,-0.14276,0.72029,-0.32736,0.0751,-0.039734,0.72312,0.17743,-0.071769,-0.19884,-0.076195,0.002935,-0.18773,0.025729,0.17858,0.09896,-0.26601,0.50224,0.13079,0.02182,0.067613,-0.000315,-0.50291,-0.19795,-0.26048,0.47386,0.14992,0.64003,-0.2666,-0.10763,0.20427,0.211,-0.19816,0.20608
successful,0.099387,-0.55046,-0.26882,0.5704,-0.50317,0.10136,0.099101,0.21974,0.069781,0.16211,0.18783,-0.008357,0.073488,-0.2076,0.12691,0.6137,-0.20027,-0.10961,-0.1005,-0.20108,0.25713,0.15632,0.14744,0.087515,-0.31664,0.31978,0.24585,0.32094,0.62855,0.34487,0.1056,0.007362,0.26077,-0.30392,0.008903,-0.25891,0.017597,0.089701,0.30499,-0.25266,-0.27494,0.061772,0.064186,0.32014,-0.46195,-0.17947,-0.12208,0.24409,-0.16458,-0.17205,0.36353,-0.15401,-0.22354,-0.66753,0.089438,-0.59874,-0.1489,0.32902,-0.16878,-0.35538,-0.041386,-0.29591,0.35503,-0.32274,-0.35279,0.12228,0.31217,0.17784,0.20229,0.004492,-0.46149,-0.3632,-0.16659,-0.010044,-0.16716,0.13029,0.16072,-0.14234,-0.16603,0.34769,0.13659,-0.17262,-0.043213,0.27251,0.40675,0.24423,0.22321,-0.13917,-0.33268,0.1087,-0.045058,0.55774,-0.17679,0.19955,0.63614,-0.3516,0.20313,0.10952,0.48126,0.086735
sugar,-0.96553,0.70278,-0.1869,-0.38265,-0.012508,0.087569,0.3909,0.78761,-0.016444,-0.061432,-0.019652,-0.33898,-0.21293,0.58854,-0.75421,-0.39946,-0.44641,-0.024451,0.18398,-0.78157,0.29393,-0.24537,0.55156,0.17502,0.15274,-0.28026,0.38143,0.095057,0.20327,0.31806,0.61555,-0.62554,0.054569,-0.12884,-0.34872,-0.23146,-0.71936,-0.088434,0.21708,0.1594,-0.74214,-0.58614,-0.55049,-0.69855,0.001456,0.12017,0.0139,0.4065,-0.30037,-0.48623,0.047379,0.076315,-0.10284,-0.071048,0.38262,0.001997,-0.37748,-0.58238,-0.51064,0.54916,0.20765,-0.52103,0.050406,-0.46362,0.25099,0.32942,0.099675,-0.24089,0.163,-0.42699,0.60373,-0.24562,0.82963,-0.16884,0.26156,-0.71157,0.53021,-0.26054,0.57712,0.1306,0.018583,-0.34296,-0.37572,-0.16985,-0.051293,0.25038,0.72592,0.4016,0.60762,0.27824,0.45275,-0.34273,-0.80995,-0.60776,-0.42345,-0.09667,0.41713,-0.44006,-0.4228,-0.36338
suspect,0.14974,-0.22232,0.071784,0.52995,0.41896,0.49629,-0.12889,0.040469,-0.55257,0.10171,0.26721,0.38151,-0.13116,-0.25767,-0.20702,0.14028,-0.098254,0.055027,-0.11733,-0.27258,-0.16658,-0.036751,0.14669,-0.49685,0.072089,-0.73964,0.25485,-0.11817,0.56749,-0.28079,-0.50141,0.20508,-0.15003,0.053249,0.27613,-0.26054,0.25959,0.3008,-0.30072,-0.068559,0.030646,0.11884,0.22823,0.21709,0.56127,-0.18805,0.25823,0.3709,-0.065697,-0.046399,-0.47975,-0.16417,0.10552,0.014758,-0.085988,-0.51182,-0.16797,0.52138,0.2707,0.128,-0.28649,0.19967,-0.11663,-0.81056,-0.029185,0.21527,0.16498,0.018429,0.004108,-0.23729,0.20289,0.10357,-0.3618,-0.45818,-0.65292,0.83829,-0.63065,0.27365,-0.38693,0.35512,-0.003711,-0.009733,-0.11646,0.03902,-0.04991,-0.85955,0.37267,-0.44507,-0.42799,0.001104,0.44099,0.33828,-0.014597,-0.062016,-0.54438,-0.14396,0.1563,0.11973,-0.095864,-0.45527
table,0.13331,0.74262,0.028899,-0.066376,-0.26191,0.060619,-0.51393,-0.051326,0.012341,0.012419,-0.4866,-0.46944,-0.14992,-0.29173,-0.42689,0.35509,0.065591,0.18321,-0.015081,0.17233,-0.04431,-0.70056,-0.22997,0.12759,0.25969,0.30163,-0.54943,-0.19726,-0.32939,0.28017,0.021506,-0.14812,0.26656,0.065254,0.28539,0.20109,0.21398,0.31345,-0.178,0.56852,0.59427,0.25161,-0.098753,-0.24008,0.14135,0.29547,-0.043864,-0.68459,0.11264,0.28844,0.11847,0.083628,0.31026,0.65633,0.043064,0.23077,0.27412,-0.30717,-0.45749,-0.26935,-0.49169,0.13615,0.54209,-0.038903,0.2196,0.30035,0.22383,-0.22713,0.055449,-0.054613,-0.036795,-0.36555,-0.13242,0.19913,0.56656,-0.16431,0.33592,-0.17737,0.34507,-1.1701,0.02006,-0.63465,0.94268,-0.39491,-0.23339,-0.1128,0.36897,0.19864,-0.31253,0.19793,0.71839,-0.94018,-0.34523,0.14448,-0.22419,0.57219,-0.008015,-0.36609,0.92689,-0.09183
taste,-0.53067,-0.13875,0.16051,-0.5517,0.33314,0.43591,0.080545,0.075318,-0.54999,0.081381,0.28503,0.015784,-0.018644,0.48573,-0.53852,-0.61621,-0.91871,-0.49044,-0.013942,-0.45235,-0.21655,0.041968,-0.097712,0.20117,0.25434,-0.10033,-0.01254,0.44048,0.26977,-0.37811,0.43111,0.33533,-0.009666,-0.26582,-0.18806,0.19928,0.32425,-0.23463,0.087516,0.2028,0.22978,0.4068,0.35524,-0.42948,-0.055546,-0.36323,0.23011,0.61811,-0.28887,-0.31927,0.22265,0.6448,-0.28795,0.057381,-0.68776,-0.027499,0.29962,0.38511,-0.41997,0.021882,-0.21591,0.33157,0.22993,-0.012215,0.57535,0.20761,0.11221,0.084988,0.21224,-0.32664,0.62334,0.27516,0.18041,0.59456,0.3168,-0.30282,0.84877,-0.093586,-0.41722,-0.55887,0.33873,0.60939,-0.042774,-0.054042,0.11026,0.25372,0.53363,0.014779,0.69645,0.10646,-0.013352,0.60214,-0.15832,-0.65346,-0.3131,-0.23051,0.010813,-0.058866,-0.45511,-0.19881
team,-0.41406,0.048317,-0.23645,0.25661,-0.13415,0.1664,-0.1394,-0.35279,0.22456,-0.40387,-0.087655,0.019049,-0.32478,-0.28496,-0.11714,-0.35804,-0.006795,-0.32408,0.12346,-0.22733,-0.63355,-0.098486,0.19936,-0.56394,-0.4279,0.28813,-0.36782,0.17346,0.17309,0.26978,-0.70667,0.29372,0.83035,0.13331,-0.19673,-0.07232,-0.2923,-0.07754,-0.14072,-0.13221,0.48479,-0.26943,0.38296,0.38238,0.002904,-0.0099,-0.45964,0.042082,0.25069,0.23488,0.37143,0.1819,0.35043,-0.44332,0.51221,-0.25845,-0.13324,0.62241,0.56065,-0.19418,-0.063725,0.70416,0.067423,0.13249,0.62729,0.065043,-0.31626,-0.17417,-0.18933,0.098083,0.40191,-0.27828,0.047656,0.37648,0.082387,0.006626,0.046864,0.042354,0.13685,-0.31744,0.15513,-0.45445,0.38075,0.20825,-0.20702,0.53715,0.64925,-0.66075,0.072533,0.38702,0.29636,0.050761,-0.44024,0.51891,0.17356,-0.46303,0.13985,-0.25526,0.60572,0.012885
texture,-0.04786,0.32179,0.003186,-0.56213,0.090653,0.48447,-0.062602,0.022521,0.40448,0.18183,-0.63914,0.30979,-0.78632,0.40287,-0.60269,0.042961,-0.63332,-0.31418,0.069764,-0.11457,0.047029,-0.50045,-0.26621,-0.34586,0.039375,0.19341,-0.11312,0.22341,-0.63575,-0.24394,0.37882,-0.22294,-0.724,0.81503,-0.062124,0.86445,0.41823,0.011988,-0.095511,0.032982,0.3036,0.52937,0.063786,-0.40661,0.51825,-0.37052,-0.097832,0.35897,-0.4646,-0.44163,0.29786,0.54843,-0.049695,-0.4818,0.35294,-0.044819,0.33211,0.017033,0.079616,-0.53389,-0.2009,0.3216,-0.22809,0.29978,0.34575,-0.22255,-0.035628,0.14148,0.058335,-0.40807,0.92527,0.8744,-0.14426,0.24467,0.56456,-0.4204,0.24504,0.38168,-0.11816,-0.63145,0.33044,0.53552,0.16833,-0.2783,0.10324,-0.3927,0.63249,0.43671,0.36993,0.96611,0.25504,-0.16079,0.25198,0.10535,0.32035,0.30289,0.064251,0.85717,-0.4029,0.11155
time,-0.26212,-0.35977,-0.41092,-0.15727,-0.34529,-0.098195,0.2049,-0.42579,-0.33412,-0.25193,-0.067915,-0.10199,-0.29161,-0.64116,-0.2664,0.094469,-0.42093,-0.36598,0.052877,-0.28927,-0.002285,-0.24817,-0.25115,-0.099317,-0.081535,0.16316,-0.80785,-0.068945,0.17059,-0.12495,0.13462,0.15106,0.25163,0.22693,-0.20367,0.25406,-0.13393,0.42519,0.11113,0.052637,-0.26457,-0.30714,0.26536,-0.14305,-0.33236,-0.066847,-0.18893,-0.50291,-0.2462,-0.023389,0.13789,-0.16985,0.14932,0.36534,-0.17035,-0.062324,0.078329,-0.03546,0.20959,0.72523,0.003989,-0.327,0.20417,0.18788,0.040909,0.038714,-0.31423,-0.22758,0.30985,0.32824,0.37866,0.039625,-0.082775,-0.031059,-0.2092,-0.33124,-0.13994,-0.004298,-0.017412,0.12687,0.092987,-0.16862,-0.37584,-0.13509,0.18893,0.31678,-0.016324,-0.13002,0.013974,0.32076,-0.091607,-0.25721,0.24871,-0.094352,-0.45653,-0.50172,0.36115,0.47075,0.028443,-0.5281
tool,0.053677,-0.10087,0.49962,-0.31845,-0.53967,-0.034359,0.45695,0.59389,0.47441,-0.10611,0.19637,0.22676,0.65406,0.13429,-0.63826,0.26808,0.52182,-0.59992,-0.8564,0.20463,0.11256,-0.14974,0.090824,0.035739,-0.068918,0.38429,-0.23975,-0.017982,-0.64995,0.032977,-0.1548,0.16078,0.16801,-0.008428,0.18181,-0.028726,0.50489,0.26238,-0.034795,-0.067937,0.15439,0.65979,-0.23797,0.028092,-0.085061,0.60718,-0.11589,0.2882,0.1277,-0.12351,-0.32687,0.29897,-0.20047,-0.057462,0.14725,0.089879,-0.39708,-0.13737,0.41899,0.34328,0.002244,0.16359,-0.027005,-0.2879,-0.44182,-0.32048,0.17799,-0.24134,-0.40745,-0.1164,0.36199,0.15041,-0.29028,-0.38759,0.38024,-0.20907,0.19134,-0.11756,0.17913,0.074058,0.30318,0.25586,-0.46183,1.0019,0.63269,-0.13584,0.17288,0.16112,-0.12394,-0.37689,-0.32723,-0.19504,0.24473,0.96507,0.23995,-0.058072,-0.22822,0.13014,0.6575,-0.14671
toy,0.34788,-0.068361,0.59017,0.29898,-0.15695,0.096401,-0.63822,-0.53577,0.027769,-0.41215,0.056427,0.16072,0.046255,-0.19042,-0.14588,-0.23066,-0.18754,0.39376,0.055115,0.024943,0.12226,0.56582,0.21077,-0.23878,-0.12208,-0.28842,-0.36851,-0.38785,0.37939,-0.66785,-0.18121,0.10508,0.14035,-0.15273,0.10133,0.08011,-0.25269,-0.018502,-0.16027,-0.73342,-0.33268,0.22195,-0.13707,-0.063636,-0.3508,-0.32371,-0.5967,-0.93997,-0.45659,-0.74081,0.057574,0.18541,0.69812,-0.49364,-0.67494,0.50348,-0.51034,0.45564,0.22068,-0.26724,0.34006,0.27082,0.086033,0.32372,0.69247,0.18316,-0.02119,-0.56574,0.22812,-0.54378,-0.073928,-0.065767,0.061545,0.015857,0.33703,-0.50922,-0.23843,-0.42644,-0.16135,-0.081089,0.055453,0.45102,0.16899,-0.18838,0.63148,0.1167,0.81213,0.33992,-0.31148,-0.25227,-0.058716,-0.42838,0.26315,-0.29073,0.083021,0.13387,-0.17092,0.39803,-0.37952,-0.25507
